date_local,Carbon monoxide,Lead (TSP) LC,Nitrogen dioxide (NO2),Ozone,PM10 Total 0-10um STP,PM2.5 - Local Conditions,Sulfur dioxide,daily_max_aqi,daily_avg_temp
2022-09-04,0.375,0.009,16.654167,0.053118,34.0,11.5,0.9375,126.0,322.0
2022-09-05,0.3,0.009,14.708333,0.040529,34.0,11.8,0.879167,108.0,297.0
2022-09-06,0.366667,0.010499999999999999,19.079167,0.034706,35.0,14.0,0.96,84.0,283.5
2022-09-09,0.270833,0.010499999999999999,15.770833,0.022941,35.0,7.6,1.084615,53.0,289.0
2022-09-10,0.216667,0.010499999999999999,10.325,0.016882,35.0,7.0,0.941667,39.0,239.0
2022-09-11,0.2,0.010499999999999999,6.2875,0.024647,35.0,5.0,0.725,36.0,269.5
2022-09-12,0.229167,0.005,8.5625,0.025412,21.0,6.2,0.575,34.0,252.5
2022-09-13,0.2625,0.005,12.475,0.027882,21.0,12.7,0.666667,58.0,242.0
2022-09-14,0.225,0.005,11.866667,0.026824,21.0,10.0,0.508333,55.0,239.0
2022-09-15,0.275,0.005,14.004167,0.028353,21.0,9.5,0.470833,55.0,225.0
2022-09-16,0.379167,0.005,16.4875,0.031647,21.0,12.6,0.491667,62.0,225.0
2022-09-17,0.325,0.005,11.654167,0.039,21.0,12.5,0.345833,61.0,219.5
2022-09-18,0.2,0.004,5.045833,0.028824,12.0,8.9,0.266667,53.0,208.5
2022-09-19,0.2875,0.004,11.275,0.020529,12.0,5.4,0.283333,32.0,211.0
2022-09-20,0.275,0.004,10.108333,0.019588,12.0,4.15,0.245833,27.0,219.5
2022-09-21,0.25,0.004,10.958333,0.020353,12.0,4.6,0.233333,35.0,214.0
2022-09-22,0.421429,0.004,18.794118,0.019083,12.0,8.1,0.304167,45.0,227.5
2022-09-23,0.508333,0.004,21.975,0.038353,12.0,9.9,0.325,80.0,228.0
2022-09-24,0.441667,0.007,16.225,0.036529,30.0,10.2,0.316667,67.0,244.5
2022-09-25,0.454167,0.007,19.9875,0.029824,30.0,12.5,0.429167,58.0,244.5
2022-09-26,0.5,0.007,25.333333,0.026647,30.0,12.65,0.4125,59.0,244.5
2022-09-27,0.575,0.007,29.204167,0.032235,30.0,13.1,0.454167,67.0,250.0
2022-09-28,0.494118,0.007,23.265,0.035643,30.0,15.5,0.558333,108.0,255.5
2022-09-29,0.404167,0.007,16.158333,0.032882,30.0,14.2,0.204545,61.0,225.0
2022-09-30,0.25,0.003,9.343478,0.034294,15.0,11.1,0.122727,59.0,225.0
2022-10-01,0.2,0.003,4.491667,0.040765,15.0,8.4,0.0375,54.0,211.0
2022-10-02,0.2,0.003,3.2,0.038412,15.0,8.2,0.016667,53.0,208.0
2022-10-03,0.320833,0.003,14.154167,0.025706,15.0,9.0,0.1375,52.0,202.5
2022-10-04,0.444444,0.003,17.933333,0.029429,15.0,12.3,0.241667,57.0,222.5
2022-10-05,0.354167,0.003,15.891667,0.038176,15.0,17.1,0.0625,67.0,225.0
2022-10-06,0.3375,0.007,13.454167,0.037882,43.0,18.7,0.041667,71.0,219.5
2022-10-07,0.391667,0.007,14.933333,0.040647,43.0,19.8,0.0625,75.0,222.0
2022-10-08,0.495833,0.007,15.658333,0.044,43.0,19.2,0.05,72.0,222.5
2022-10-09,0.329167,0.007,8.583333,0.036941,43.0,14.0,0.033333,64.0,211.0
2022-10-10,0.320833,0.007,11.591667,0.040118,43.0,13.7,0.0,66.0,208.5
2022-10-11,0.266667,0.007,10.745455,0.039118,43.0,11.7,-0.004167,58.0,213.5
2022-10-12,0.295833,0.006,7.945833,0.039412,23.0,9.9,-0.033333,55.0,222.5
2022-10-13,0.3375,0.006,14.075,0.038294,23.0,22.1,-0.0375,76.0,205.5
2022-10-14,0.333333,0.006,14.125,0.031294,23.0,12.35,-0.05,59.0,194.5
2022-10-15,0.229167,0.006,7.833333,0.031294,23.0,5.2,-0.045833,40.0,194.5
2022-10-16,0.2625,0.006,9.483333,0.026529,23.0,5.7,-0.045833,38.0,186.5
2022-10-17,0.4375,0.006,16.595833,0.023118,23.0,8.0,-0.020833,51.0,197.0
2022-10-18,0.545833,0.008,26.7875,0.032412,25.0,10.9,0.043478,71.0,228.0
2022-10-19,0.491667,0.008,27.55,0.026471,25.0,7.0,0.068182,49.0,258.5
2022-10-20,0.541667,0.008,28.1375,0.034882,25.0,9.0,0.204167,52.0,252.5
2022-10-21,0.370833,0.008,14.0625,0.041471,25.0,10.9,0.118182,58.0,219.5
2022-10-22,0.2125,0.008,6.85,0.036,25.0,9.7,0.083333,53.0,186.0
2022-10-23,0.245833,0.008,8.558333,0.024765,25.0,7.2,0.0875,42.0,177.5
2022-10-24,0.425,0.0115,18.125,0.022941,34.0,7.0,0.158333,46.0,178.0
2022-10-25,0.495833,0.0115,26.620833,0.021471,34.0,7.5,0.245833,48.0,180.5
2022-10-26,0.5375,0.0115,23.366667,0.023,34.0,10.0,0.283333,53.0,172.0
2022-10-28,0.679167,0.0115,29.833333,0.024765,34.0,14.6,0.270833,65.0,180.5
2022-10-29,0.675,0.0115,27.725,0.024471,34.0,13.6,0.225,64.0,178.0
2022-10-30,0.720833,0.0055,27.591667,0.029471,26.0,13.7,0.291667,67.0,186.5
2022-10-31,0.7875,0.0055,33.7375,0.023471,26.0,15.4,0.379167,64.0,180.5
2022-11-01,0.366667,0.0055,13.741667,0.033588,26.0,12.649999999999999,0.05,59.0,183.5
2022-11-02,0.2,0.0055,9.179167,0.031059,26.0,4.3,0.004167,32.0,155.5
2022-11-03,0.208333,0.0055,8.620833,0.023412,26.0,2.8,0.004167,35.0,138.5
2022-11-04,0.391667,0.0055,21.3125,0.018471,26.0,5.0,0.070833,33.0,138.5
2022-11-05,0.583333,0.003,26.733333,0.016176,11.0,10.1,0.245833,56.0,147.5
2022-11-06,0.566667,0.003,17.4625,0.034059,11.0,11.5,0.129167,56.0,156.0
2022-11-07,0.291667,0.003,13.020833,0.014176,11.0,7.7,-0.0125,43.0,153.0
2022-11-08,0.254167,0.003,10.578261,0.026,11.0,3.1,-0.020833,32.0,147.5
2022-11-09,0.329167,0.003,16.072727,0.017529,11.0,4.4,0.008333,33.0,141.5
2022-11-10,0.4875,0.003,22.129167,0.013882,11.0,6.2,0.070833,48.0,144.5
2022-11-11,0.55,0.007,23.691667,0.017,18.0,6.2,0.070833,43.0,153.0
2022-11-12,0.495833,0.007,22.391667,0.018353,18.0,9.7,0.095833,53.0,155.5
2022-11-13,0.508333,0.007,17.941667,0.019118,18.0,8.2,0.058333,53.0,153.0
2022-11-14,0.533333,0.007,25.279167,0.017294,18.0,7.7,0.1125,52.0,147.0
2022-11-15,0.741176,0.007,30.68,0.008538,18.0,8.6,0.1375,53.0,161.0
2022-11-16,0.7625,0.007,31.726316,0.009214,18.0,8.4,0.25,51.0,163.5
2022-11-17,0.720833,0.0075,30.5125,0.014235,23.0,7.6,0.220833,52.0,163.5
2022-11-18,0.741667,0.0075,32.2375,0.012471,23.0,13.3,0.225,61.0,150.0
2022-11-19,0.7125,0.0075,26.070833,0.019118,23.0,9.25,0.134783,56.0,163.5
2022-11-20,0.570833,0.0075,24.2875,0.020059,23.0,7.7,0.0625,53.0,183.5
2022-11-21,0.520833,0.0075,29.55,0.015588,23.0,6.3,0.066667,49.0,180.5
2022-11-22,0.570833,0.0075,31.495833,0.013882,23.0,7.2,0.116667,52.0,177.5
2022-11-23,0.808333,0.006,38.516667,0.011176,25.0,16.5,0.33913,68.0,158.0
2022-11-24,0.804167,0.006,31.979167,0.016824,25.0,14.8,0.25,70.0,169.5
2022-11-25,0.6,0.006,24.225,0.018294,25.0,8.05,0.083333,55.0,164.0
2022-11-26,0.658333,0.006,27.3875,0.015471,25.0,11.6,0.145833,57.0,152.5
2022-11-27,0.6625,0.006,24.641667,0.027118,25.0,16.5,0.070833,66.0,150.0
2022-11-28,0.354167,0.006,13.8,0.030765,25.0,16.0,-0.004167,64.0,161.0
2022-11-29,0.379167,0.003,20.475,0.017176,30.0,12.7,-0.004167,59.0,150.0
2022-11-30,0.45,0.003,16.708333,0.030118,30.0,11.2,0.004167,56.0,141.5
2022-12-01,0.241667,0.003,14.591667,0.027706,30.0,5.1,-0.033333,39.0,144.5
2022-12-02,0.308333,0.003,16.133333,0.011529,30.0,5.5,-0.075,36.0,142.0
2022-12-03,0.4375,0.003,16.6,0.012941,30.0,6.5,-0.0125,49.0,164.0
2022-12-04,0.55,0.003,17.008333,0.013059,30.0,9.8,-0.045833,52.0,152.5
2022-12-05,0.345833,0.005,15.925,0.016353,17.0,4.6,-0.0625,33.0,147.0
2022-12-06,0.370833,0.005,18.725,0.013941,17.0,7.4,-0.029167,41.0,136.0
2022-12-07,0.529167,0.005,19.983333,0.014765,17.0,8.95,0.015789,54.0,125.0
2022-12-08,0.529167,0.005,20.841667,0.016882,17.0,6.9,0.0125,51.0,122.0
2022-12-09,0.554167,0.005,25.558333,0.011294,17.0,12.5,0.070833,59.0,119.5
2022-12-10,0.633333,0.005,19.225,0.024941,17.0,11.2,0.05,55.0,128.0
2022-12-11,0.245833,0.0055,9.695833,0.019588,16.0,4.5,-0.0875,34.0,117.0
2022-12-12,0.3875,0.0055,17.008333,0.013529,16.0,5.1,-0.066667,33.0,102.5
2022-12-13,0.495833,0.0055,20.966667,0.014176,16.0,8.649999999999999,0.004167,53.0,117.0
2022-12-14,0.554167,0.0055,24.7375,0.012176,16.0,11.7,0.041667,57.0,116.5
2022-12-15,0.691667,0.0055,29.2125,0.006059,16.0,13.0,0.0875,58.0,122.0
2022-12-16,0.708333,0.0055,28.370833,0.010176,16.0,8.3,0.095833,53.0,147.5
2022-12-17,0.5375,0.0125,26.283333,0.011176,32.0,7.9,0.045833,53.0,139.0
2022-12-18,0.525,0.0125,22.933333,0.013,32.0,10.3,0.033333,55.0,130.5
2022-12-19,0.708333,0.0125,31.816667,0.011765,32.0,18.7,0.116667,72.0,125.0
2022-12-20,0.620833,0.0125,29.658333,0.012353,32.0,11.9,0.0875,59.0,141.5
2022-12-21,0.854167,0.0125,33.654167,0.008,32.0,13.0,0.225,63.0,142.0
2022-12-22,0.8625,0.0125,35.141667,0.006647,32.0,16.8,0.220833,66.0,150.0
2022-12-23,1.020833,0.003,38.0375,0.007,14.0,27.9,0.391667,86.0,147.0
2022-12-24,0.8875,0.003,29.9625,0.013941,14.0,15.8,0.15,72.0,172.0
2022-12-25,0.491667,0.003,17.908333,0.020059,14.0,7.1,-0.016667,51.0,208.5
2022-12-26,0.541667,0.003,24.458333,0.010294,14.0,7.2,0.041667,47.0,202.5
2022-12-27,0.804167,0.003,29.4375,0.014882,14.0,15.1,0.083333,62.0,155.5
2022-12-28,0.316667,0.003,15.141667,0.022235,14.0,9.0,-0.0625,50.0,142.0
2022-12-29,0.279167,0.0,17.195833,0.015059,4.0,10.3,-0.104167,53.0,147.0
2022-12-30,0.3625,0.0,21.6,0.012529,4.0,10.9,-0.1,54.0,144.5
2022-12-31,0.2125,0.0,7.658333,0.015083,4.0,3.45,-0.170833,21.0,147.5
2023-01-01,0.2,0.0,4.55,0.028412,4.0,3.6,-0.158333,32.0,136.0
2023-01-02,0.341667,0.0,15.416667,0.019353,4.0,8.6,-0.0625,51.0,116.5
2023-01-03,0.25,0.0,11.608333,0.019235,4.0,4.6,-0.141667,29.0,125.0
2023-01-04,0.2625,0.0035,14.486364,0.027588,21.0,4.4,-0.154167,30.0,153.0
2023-01-05,0.2375,0.0035,11.008333,0.019176,21.0,6.2,-0.163636,37.0,136.0
2023-01-06,0.508333,0.0035,22.379167,0.012412,21.0,10.2,-0.004545,54.0,130.5
2023-01-07,0.55,0.0035,24.8875,0.009882,21.0,9.6,0.075,54.0,153.0
2023-01-08,0.720833,0.0035,25.2375,0.015765,21.0,14.7,0.166667,64.0,139.0
2023-01-09,0.383333,0.0035,14.716667,0.025471,21.0,6.3,-0.05,43.0,136.5
2023-01-10,0.2375,0.006,12.841667,0.018412,20.0,5.2,0.063636,35.0,139.0
2023-01-11,0.579167,0.006,21.658333,0.013176,20.0,11.2,0.291667,55.0,127.5
2023-01-12,0.529167,0.006,25.379167,0.009235,20.0,6.6,0.370833,45.0,164.0
2023-01-13,0.566667,0.006,28.325,0.008647,20.0,9.2,0.408333,53.0,150.0
2023-01-14,0.691667,0.004,21.545833,0.019059,20.0,11.8,0.245833,56.0,125.0
2023-01-15,0.266667,0.004,9.908333,0.034176,20.0,5.5,0.091667,34.0,131.0
2023-01-16,0.2125,0.004,7.320833,0.028706,18.0,3.0,0.070833,34.0,125.0
2023-01-17,0.345833,0.007,16.725,0.016059,18.0,3.8,0.145833,31.0,108.5
2023-01-18,0.479167,0.007,21.916667,0.015471,18.0,7.25,0.2375,44.0,114.0
2023-01-19,0.579167,0.007,20.633333,0.016235,18.0,9.2,0.283333,52.0,105.5
2023-01-20,0.5,0.007,21.5,0.017471,18.0,8.9,0.258333,52.0,114.0
2023-01-21,0.558333,0.007,22.904167,0.015941,18.0,8.4,0.304167,55.0,119.5
2023-01-22,0.604167,0.01,21.454167,0.025176,29.0,10.9,0.325,59.0,114.0
2023-01-23,0.45,0.01,24.675,0.015471,29.0,4.9,0.316667,41.0,136.0
2023-01-24,0.6,0.01,30.429167,0.012882,29.0,8.0,0.370833,52.0,125.0
2023-01-25,0.733333,0.01,31.329167,0.012941,29.0,9.0,0.420833,56.0,144.5
2023-01-26,0.754167,0.01,30.075,0.013706,29.0,8.1,0.45,54.0,141.5
2023-01-27,0.645833,0.01,29.8875,0.013824,29.0,8.8,0.429167,53.0,142.0
2023-01-28,0.658333,0.002,17.8125,0.034353,7.0,11.8,0.366667,60.0,136.0
2023-01-29,0.2,0.002,8.533333,0.034529,7.0,4.9,0.1,37.0,128.0
2023-01-30,0.25,0.002,15.020833,0.015824,7.0,5.0,0.108333,32.0,125.0
2023-01-31,0.608333,0.002,26.591667,0.013471,7.0,8.5,0.375,55.0,127.5
2023-02-01,0.695833,0.002,31.1625,0.013294,7.0,7.8,0.4125,53.0,125.0
2023-02-02,0.75,0.002,33.466667,0.011529,7.0,10.7,0.4125,58.0,136.0
2023-02-03,0.6125,0.003,28.579167,0.016941,21.0,8.1,0.275,53.0,158.5
2023-02-04,0.583333,0.003,27.045833,0.018941,21.0,13.5,0.295833,61.0,150.0
2023-02-05,0.525,0.003,16.270833,0.027118,21.0,13.5,0.145833,61.0,150.0
2023-02-06,0.304167,0.003,17.429167,0.017353,21.0,2.9,0.15,38.0,166.5
2023-02-07,0.541667,0.003,27.4625,0.014353,21.0,6.7,2.333333,46.0,144.5
2023-02-08,0.658333,0.003,27.591667,0.017059,21.0,8.3,0.891667,51.0,155.5
2023-02-10,0.495833,0.004,26.783333,0.020765,22.0,6.0,0.241667,45.0,180.5
2023-02-11,0.429167,0.004,16.370833,0.027,22.0,7.75,0.204167,54.0,133.5
2023-02-12,0.366667,0.004,13.45,0.028471,22.0,7.4,0.125,52.0,116.5
2023-02-13,0.325,0.004,15.375,0.031471,22.0,8.0,0.1375,51.0,133.0
2023-02-14,0.225,0.004,7.666667,0.036588,22.0,7.0,0.075,52.0,122.5
2023-02-15,0.291667,0.006,15.229167,0.018059,24.0,3.7,0.141667,39.0,122.0
2023-02-16,0.5,0.006,26.745833,0.018353,24.0,5.2,0.279167,45.0,111.0
2023-02-17,0.479167,0.006,28.7125,0.018235,24.0,6.35,0.2625,52.0,136.0
2023-02-18,0.591667,0.006,27.708333,0.018765,24.0,8.5,0.354167,57.0,150.0
2023-02-19,0.529167,0.006,23.1,0.028588,24.0,11.4,0.354167,63.0,136.0
2023-02-20,0.483333,0.006,25.775,0.026294,24.0,9.7,0.241667,59.0,166.5
2023-02-21,0.483333,0.002,20.054167,0.036,6.0,12.2,0.225,63.0,147.0
2023-02-22,0.220833,0.002,6.35,0.038118,6.0,4.6,0.025,47.0,108.5
2023-02-23,0.25,0.002,11.968182,0.026941,6.0,3.8,0.025,36.0,100.0
2023-02-24,0.25,0.002,11.091667,0.033353,6.0,3.7,0.0125,37.0,100.0
2023-02-25,0.2,0.002,6.058333,0.034,6.0,2.3,0.008333,38.0,86.5
2023-02-26,0.3125,0.002,14.933333,0.021353,6.0,6.0,0.070833,51.0,88.5
2023-02-27,0.429167,0.001,21.304167,0.019529,5.0,7.0,0.070833,49.0,100.0
2023-02-28,0.2875,0.001,11.1625,0.036471,5.0,3.9,0.033333,38.0,108.0
2023-03-01,0.2,0.001,3.791667,0.039824,5.0,1.75,0.0125,40.0,116.5
2023-03-02,0.325,0.001,16.941667,0.021294,5.0,4.7,0.170833,46.0,119.5
2023-03-03,0.520833,0.001,20.583333,0.022412,5.0,10.4,0.258333,59.0,119.5
2023-03-04,0.5,0.001,14.283333,0.032588,5.0,11.4,0.145833,60.0,119.5
2023-03-05,0.341667,0.003,11.483333,0.038235,12.0,7.6,0.083333,54.0,125.0
2023-03-06,0.270833,0.003,8.8875,0.034118,12.0,3.3,0.0375,43.0,128.0
2023-03-07,0.345833,0.003,16.3125,0.025647,12.0,5.55,0.083333,52.0,125.0
2023-03-08,0.4125,0.003,20.129167,0.022235,12.0,7.4,0.170833,54.0,130.5
2023-03-09,0.470833,0.003,17.8125,0.036412,12.0,7.8,0.208333,57.0,141.5
2023-03-10,0.279167,0.003,16.733333,0.019353,12.0,5.4,0.070833,42.0,125.0
2023-03-11,0.283333,0.002,10.308333,0.012,14.0,3.8,0.020833,36.0,158.5
2023-03-12,0.2625,0.002,6.008333,0.021059,14.0,3.7,0.016667,37.0,153.0
2023-03-13,0.241667,0.002,10.05,0.021529,14.0,7.2,0.066667,52.0,161.0
2023-03-14,0.279167,0.002,13.9875,0.019647,14.0,11.6,0.016667,57.0,144.5
2023-03-15,0.2,0.002,6.845,0.029133,14.0,4.0,0.0,40.0,147.5
2023-03-16,0.266667,0.002,11.541667,0.023529,14.0,7.2,0.07619,53.0,139.0
2023-03-17,0.479167,0.004,18.0,0.021824,16.0,12.4,0.1875,64.0,141.5
2023-03-18,0.4875,0.004,17.754167,0.031294,16.0,8.2,0.2375,56.0,178.0
2023-03-19,0.4125,0.004,14.433333,0.035529,16.0,8.8,0.225,55.0,150.0
2023-03-20,0.2375,0.004,8.208333,0.033118,16.0,3.3,0.095833,35.0,150.0
2023-03-21,0.2,0.004,8.919048,0.04225,16.0,4.1,0.041667,44.0,128.0
2023-03-22,0.279167,0.004,12.729167,0.028471,16.0,4.6,0.054167,39.0,119.5
2023-03-23,0.288889,0.003,12.390476,0.032533,13.0,4.9,0.047826,42.0,136.5
2023-03-24,0.225,0.003,4.675,0.037882,13.0,3.6,0.020833,43.0,158.0
2023-03-25,0.3,0.003,10.9,0.044176,13.0,5.8,0.104167,50.0,138.5
2023-03-26,0.233333,0.003,5.5125,0.038118,13.0,5.2,0.070833,46.0,153.0
2023-03-27,0.379167,0.003,20.683333,0.031882,13.0,6.7,0.141667,54.0,158.5
2023-03-28,0.404167,0.003,16.741667,0.043,13.0,6.0,0.341667,52.0,166.5
2023-03-29,0.2,0.004,6.495833,0.041,16.0,4.9,0.086364,44.0,125.0
2023-03-30,0.266667,0.004,12.504348,0.025471,16.0,3.0,0.031818,40.0,119.5
2023-03-31,0.445833,0.004,18.091667,0.026294,16.0,6.8,0.145455,53.0,130.5
2023-04-01,0.4375,0.004,15.679167,0.029647,16.0,7.7,0.170833,55.0,153.0
2023-04-02,0.379167,0.004,11.066667,0.041412,16.0,9.8,0.195833,59.0,155.5
2023-04-03,0.2,0.004,3.916667,0.042529,16.0,3.5,0.025,43.0,147.0
2023-04-04,0.2,0.004,4.416667,0.034412,17.0,2.6,0.0375,41.0,133.0
2023-04-05,0.3625,0.004,17.1875,0.031118,17.0,6.2,0.154167,52.0,150.0
2023-04-06,0.370833,0.004,18.466667,0.036588,17.0,6.15,0.133333,58.0,169.5
2023-04-07,0.395833,0.004,19.391667,0.035176,17.0,8.2,0.254167,58.0,175.0
2023-04-08,0.3125,0.004,12.3375,0.026647,17.0,8.3,0.158333,55.0,166.5
2023-04-09,0.304167,0.004,14.966667,0.026294,17.0,13.1,0.070833,66.0,175.0
2023-04-10,0.466667,0.003,20.745833,0.032706,16.0,22.0,0.141667,80.0,180.5
2023-04-11,0.345833,0.003,17.25,0.037235,16.0,30.6,0.075,91.0,164.0
2023-04-12,0.275,0.003,12.3875,0.027824,16.0,10.75,0.008333,55.0,150.0
2023-04-13,0.229167,0.003,11.333333,0.032647,16.0,9.8,0.045833,56.0,139.0
2023-04-14,0.233333,0.003,11.220833,0.032706,16.0,9.6,0.0625,58.0,150.0
2023-04-15,0.3625,0.003,12.8125,0.032647,16.0,10.7,0.15,60.0,161.5
2023-04-16,0.329167,0.003,10.333333,0.037765,23.0,12.0,0.066667,60.0,147.0
2023-04-17,0.245833,0.003,10.583333,0.042118,23.0,16.7,0.058333,68.0,161.0
2023-04-18,0.225,0.003,9.695833,0.032765,23.0,10.9,0.154167,55.0,161.0
2023-04-19,0.316667,0.003,17.625,0.027529,23.0,10.3,0.2375,53.0,164.0
2023-04-20,0.441667,0.003,23.029167,0.036118,23.0,12.2,0.233333,84.0,200.0
2023-04-21,0.4875,0.003,23.7625,0.035588,23.0,10.6,0.2125,93.0,236.5
2023-04-22,0.491667,0.005,21.5125,0.048235,25.0,13.3,0.366667,126.0,233.5
2023-04-23,0.266667,0.005,9.9125,0.04,25.0,14.7,0.191667,63.0,194.5
2023-04-24,0.225,0.005,9.320833,0.037059,25.0,14.65,0.045833,67.0,183.5
2023-04-25,0.2375,0.005,9.5375,0.042882,25.0,12.7,0.058333,61.0,178.0
2023-04-26,0.283333,0.005,11.241667,0.036824,25.0,16.8,0.025,68.0,180.5
2023-04-27,0.370833,0.005,17.383333,0.040353,25.0,24.1,0.120833,82.0,175.0
2023-04-28,0.341667,0.0045000000000000005,16.275,0.040529,22.0,24.9,0.104167,80.0,169.5
2023-04-29,0.316667,0.0045000000000000005,12.858333,0.037118,22.0,21.5,0.045833,75.0,183.0
2023-04-30,0.275,0.0045000000000000005,9.183333,0.040412,22.0,18.05,0.0375,69.0,169.0
2023-05-01,0.2,0.0045000000000000005,8.741667,0.035882,22.0,4.9,0.091667,38.0,163.5
2023-05-02,0.2,0.0045000000000000005,5.7,0.030714,22.0,3.3,0.079167,35.0,150.0
2023-05-03,0.266667,0.0045000000000000005,10.85,0.035941,22.0,4.1,0.070833,38.0,144.5
2023-05-04,0.2,0.0025,6.791667,0.030882,11.0,2.5,0.045833,33.0,150.0
2023-05-05,0.233333,0.0025,10.147826,0.021588,11.0,4.7,0.05,34.0,163.5
2023-05-06,0.3375,0.0025,10.4875,0.025706,11.0,4.75,0.116667,36.0,158.5
2023-05-07,0.291667,0.0025,8.495833,0.026882,11.0,5.2,0.091667,41.0,175.0
2023-05-08,0.266667,0.0025,10.725,0.028294,11.0,7.2,0.120833,52.0,183.0
2023-05-09,0.229167,0.0025,11.308333,0.032529,11.0,7.8,0.095833,53.0,164.0
2023-05-10,0.208333,0.005,10.75,0.027235,25.0,7.6,0.1375,51.0,169.5
2023-05-11,0.241667,0.005,12.120833,0.029,25.0,8.7,0.070833,53.0,172.5
2023-05-12,0.366667,0.005,14.654167,0.031882,25.0,12.0,0.119048,63.0,180.5
2023-05-13,0.375,0.005,13.283333,0.042118,25.0,18.5,0.141667,72.0,188.5
2023-05-14,0.229167,0.005,6.525,0.045529,25.0,12.7,0.029167,64.0,203.0
2023-05-15,0.283333,0.005,11.370833,0.041824,25.0,17.9,0.045833,74.0,189.0
2023-05-16,0.270833,0.005,8.6,0.033529,23.0,8.0,0.0125,57.0,186.0
2023-05-17,0.254167,0.005,10.8625,0.032412,23.0,12.0,0.033333,62.0,183.0
2023-05-18,0.2625,0.005,12.979167,0.036941,23.0,13.899999999999999,0.070833,65.0,194.5
2023-05-19,0.25,0.005,11.266667,0.037765,23.0,17.6,0.033333,68.0,180.5
2023-05-20,0.245833,0.005,8.058333,0.041941,23.0,13.1,0.016667,67.0,200.0
2023-05-21,0.245833,0.005,7.675,0.040941,23.0,12.2,0.054167,66.0,197.0
2023-05-22,0.241667,0.004,10.758333,0.034294,13.0,12.7,0.008333,61.0,183.5
2023-05-23,0.233333,0.004,12.35,0.027235,13.0,6.8,0.033333,50.0,175.0
2023-05-24,0.229167,0.004,10.175,0.036059,13.0,5.95,0.1,49.0,175.0
2023-05-25,0.2,0.004,6.983333,0.035059,13.0,5.8,0.0375,43.0,177.5
2023-05-26,0.233333,0.004,8.470833,0.034765,13.0,5.0,0.045833,41.0,175.0
2023-05-27,0.241667,0.004,7.170833,0.037118,13.0,5.7,0.016667,45.0,180.5
2023-05-28,0.2,0.0015,4.616667,0.037,9.0,7.4,0.0125,51.0,175.0
2023-05-29,0.2,0.0015,4.991667,0.037353,9.0,5.6,0.045833,42.0,192.0
2023-05-30,0.2,0.0015,3.845833,0.033824,9.0,4.9,0.004167,36.0,183.5
2023-05-31,0.2,0.0015,7.975,0.024706,9.0,4.1,0.075,31.0,183.5
2023-06-01,0.225,0.0015,10.625,0.029,9.0,7.1,0.0625,45.0,177.5
2023-06-02,0.225,0.0015,8.254167,0.029824,9.0,8.5,0.05,54.0,189.0
2023-06-03,0.325,0.0045000000000000005,10.329167,0.042118,16.0,11.9,0.1,60.0,186.0
2023-06-04,0.225,0.0045000000000000005,6.475,0.046765,16.0,14.1,0.004167,65.0,194.5
2023-06-05,0.233333,0.0045000000000000005,10.1125,0.041647,16.0,8.35,0.0625,53.0,178.0
2023-06-06,0.2,0.0045000000000000005,6.395833,0.034588,16.0,5.5,0.020833,44.0,180.5
2023-06-07,0.225,0.0045000000000000005,11.3625,0.022941,16.0,3.6,0.090909,38.0,186.5
2023-06-08,0.2625,0.0045000000000000005,9.6125,0.032235,16.0,5.6,0.022727,39.0,183.0
2023-06-09,0.19375,0.001,8.936842,0.028846,6.0,6.7,0.020833,52.0,181.0
2023-06-10,0.208333,0.001,8.883333,0.033706,6.0,7.2,0.020833,53.0,183.5
2023-06-11,0.2,0.001,4.575,0.032824,6.0,3.4,0.0375,32.0,186.5
2023-06-12,0.2,0.001,5.129167,0.033588,6.0,4.3,0.008333,36.0,197.5
2023-06-13,0.2,0.001,5.975,0.029471,6.0,4.2,0.020833,37.0,189.0
2023-06-14,0.270833,0.001,11.943478,0.029118,6.0,9.0,0.0125,55.0,175.0
2023-06-15,0.2,0.003,9.930435,0.032529,15.0,5.1,0.066667,38.0,194.5
2023-06-16,0.233333,0.003,8.708333,0.034118,15.0,7.2,0.008333,54.0,202.5
2023-06-17,0.233333,0.003,7.283333,0.033941,15.0,9.25,0.045833,58.0,216.5
2023-06-18,0.2,0.003,6.816667,0.032353,15.0,10.2,0.083333,60.0,197.0
2023-06-19,0.2,0.003,7.433333,0.025706,15.0,7.4,0.029167,53.0,197.5
2023-06-20,0.308333,0.003,12.270833,0.027765,15.0,10.0,0.129167,58.0,200.0
2023-06-21,0.341667,0.0035,14.0625,0.033882,18.0,10.9,0.345833,60.0,208.5
2023-06-22,0.245833,0.0035,11.995833,0.027118,18.0,11.0,0.154167,59.0,194.5
2023-06-23,0.2,0.0035,9.333333,0.027941,18.0,7.8999999999999995,0.125,54.0,194.5
2023-06-24,0.320833,0.0035,12.4875,0.030765,18.0,8.3,0.254167,55.0,200.0
2023-06-25,0.25,0.0035,9.516667,0.032588,18.0,10.0,0.154167,57.0,200.0
2023-06-26,0.275,0.0035,10.920833,0.029941,18.0,9.0,0.216667,55.0,194.5
2023-06-27,0.2875,0.005,11.325,0.031824,22.0,10.0,0.220833,59.0,203.0
2023-06-28,0.2,0.005,8.325,0.030647,22.0,10.2,0.1,56.0,202.5
2023-06-29,0.233333,0.005,11.025,0.033176,22.0,11.45,0.079167,62.0,208.5
